Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Sales,Quantity,Discount,Profit,Unit_Price
9358,194,1763,10/07/2022,30/07/2022,170.2400,2,0.20,53.2000,84.9200
9359,138,1451,10/10/2022,03/11/2022,500.2400,13,0.00,145.0696,38.4800
9360,723,1298,01/07/2022,29/07/2022,26.0460,3,0.80,-44.2782,7.8820
9361,110,116,17/12/2022,16/01/2023,841.5680,2,0.20,294.5488,420.5840
9362,644,168,20/04/2022,25/04/2022,389.0560,4,0.20,48.6320,97.0640
9363,120,678,27/07/2022,30/07/2022,36.6720,3,0.20,6.4176,12.0240
9364,752,1473,23/10/2022,30/10/2022,537.5440,7,0.20,53.7544,76.5920
9365,698,460,02/03/2022,23/03/2022,750.6800,2,0.00,37.5340,375.3400
9366,257,1428,26/08/2022,06/09/2022,332.9400,3,0.00,9.9882,110.9800
9367,455,723,11/06/2022,22/06/2022,48.7920,3,0.80,-126.8592,15.4640
9368,491,999,12/10/2022,19/10/2022,12.5400,3,0.00,4.5144,4.1800
9369,235,901,14/06/2022,04/07/2022,58.7200,4,0.00,27.0112,14.6800
9370,575,1488,10/09/2022,10/10/2022,8.2880,2,0.20,3.0044,3.9440
9371,123,1793,02/08/2022,15/08/2022,423.6480,2,0.20,47.6604,211.6240
9372,217,740,21/11/2022,24/11/2022,11.8800,5,0.70,-7.9200,1.6760
9373,166,1288,13/10/2022,16/10/2022,91.1760,3,0.20,4.5588,30.1920
9374,489,501,20/11/2022,12/12/2022,14.8500,5,0.40,-3.2175,2.5700
9375,221,542,01/02/2022,03/03/2022,209.5680,2,0.20,-23.5764,104.5840
9376,54,370,12/07/2022,10/08/2022,19.9800,1,0.00,9.3906,19.9800
9377,590,236,09/04/2022,23/04/2022,6.7900,1,0.00,2.3086,6.7900
9378,310,852,19/07/2022,08/08/2022,69.9300,7,0.00,32.1678,9.9900
9379,667,386,22/07/2022,04/08/2022,342.8640,3,0.20,38.5722,114.0880
9380,103,1500,12/11/2022,03/12/2022,40.6800,2,0.00,0.4068,20.3400
9381,15,71,12/10/2022,31/10/2022,389.9700,3,0.00,35.0973,129.9900
9382,97,461,20/10/2022,01/11/2022,129.5680,2,0.20,-25.9136,64.5840
9383,240,1138,31/12/2022,03/01/2023,575.9680,4,0.20,43.1976,143.7920
9384,395,112,14/02/2022,12/03/2022,26.5500,9,0.00,12.7440,2.9500
9385,21,295,03/11/2022,26/11/2022,7.1600,2,0.00,3.5800,3.5800
9386,434,460,28/10/2022,26/11/2022,1126.0200,3,0.00,56.3010,375.3400
9387,285,339,05/01/2022,22/01/2022,27.3960,9,0.80,-42.4638,2.2440
9388,75,281,06/08/2022,17/08/2022,18.1920,4,0.70,-14.5536,3.8480
9389,745,328,19/12/2022,04/01/2023,1.7440,1,0.20,-0.3488,1.5440
9390,594,660,15/08/2022,09/09/2022,15.0000,3,0.00,7.2000,5.0000
9391,140,623,20/11/2022,15/12/2022,466.3200,3,0.20,34.9740,155.2400
9392,775,335,21/09/2022,17/10/2022,99.1360,4,0.20,30.9800,24.5840
9393,361,676,14/07/2022,27/07/2022,22.7200,4,0.00,6.5888,5.6800
9394,765,865,02/04/2022,21/04/2022,5.1840,3,0.20,1.8144,1.5280
9395,656,38,12/10/2022,21/10/2022,626.3520,3,0.20,46.9764,208.5840
9396,157,1557,23/08/2022,19/09/2022,8.5440,4,0.20,1.9224,1.9360
9397,737,768,20/05/2022,19/06/2022,14.0300,1,0.00,4.0687,14.0300
9398,634,1227,13/07/2022,17/07/2022,68.9700,3,0.00,19.3116,22.9900
9399,677,1765,22/06/2022,26/06/2022,11.9600,2,0.00,5.3820,5.9800
9400,163,1105,30/11/2022,14/12/2022,206.9620,2,0.30,-32.5226,103.1810
9401,717,832,28/06/2022,05/07/2022,6.5600,2,0.00,1.9024,3.2800
9402,634,395,17/09/2022,24/09/2022,45.6800,2,0.00,21.0128,22.8400
9403,234,718,11/12/2022,31/12/2022,422.8560,3,0.20,15.8571,140.7520
9404,600,785,20/03/2022,16/04/2022,36.6240,3,0.20,13.7340,12.0080
9405,287,1672,18/08/2022,20/08/2022,7.9000,2,0.00,2.0540,3.9500
9406,800,1684,07/11/2022,03/12/2022,16.7760,3,0.20,4.8231,5.3920
9407,682,1584,30/05/2022,18/06/2022,415.1760,3,0.20,134.9322,138.1920
9408,494,166,19/12/2022,14/01/2023,209.7920,2,0.20,26.2240,104.6960
9409,533,1230,19/05/2022,27/05/2022,5.0400,3,0.00,1.2600,1.6800
9410,345,166,04/04/2022,19/04/2022,209.7920,2,0.20,26.2240,104.6960
9411,453,1331,20/04/2022,07/05/2022,6.0000,2,0.20,2.1000,2.8000
9412,304,910,09/09/2022,30/09/2022,272.6100,13,0.00,98.1396,20.9700
9413,636,979,08/06/2022,22/06/2022,4.4700,3,0.80,-7.8225,0.6900
9414,420,1233,31/10/2022,08/11/2022,2003.9200,5,0.20,-25.0490,400.5840
9415,481,384,06/03/2022,24/03/2022,252.7840,4,0.80,-417.0936,62.3960
9416,499,167,01/09/2022,08/09/2022,20.1600,4,0.20,6.5520,4.8400
9417,590,972,13/03/2022,20/03/2022,113.2200,3,0.00,29.4372,37.7400
9418,377,310,28/04/2022,18/05/2022,2036.8600,7,0.00,366.6348,290.9800
9419,617,77,24/12/2022,23/01/2023,30.8800,4,0.20,3.8600,7.5200
9420,514,497,21/10/2022,31/10/2022,22.9600,2,0.00,11.2504,11.4800
9421,442,917,13/09/2022,17/09/2022,16.6560,3,0.20,3.3312,5.3520
9422,535,1192,11/01/2022,23/01/2022,38.2800,6,0.00,17.6088,6.3800
9423,334,413,09/06/2022,08/07/2022,45.5760,3,0.20,15.9516,14.9920
9424,281,1332,29/12/2022,06/01/2023,36.4400,4,0.00,16.3980,9.1100
9425,383,1796,16/09/2022,12/10/2022,84.2720,2,0.60,-75.8448,41.5360
9426,96,180,26/07/2022,10/08/2022,899.1360,4,0.20,112.3920,224.5840
9427,522,1310,09/01/2022,23/01/2022,322.1920,13,0.20,100.6850,24.5840
9428,15,23,27/08/2022,25/09/2022,25.8600,3,0.00,6.7236,8.6200
9429,403,875,03/07/2022,28/07/2022,6.4080,4,0.70,-4.9128,0.9020
9430,597,742,09/08/2022,25/08/2022,102.3000,1,0.00,26.5980,102.3000
9431,83,797,02/02/2022,23/02/2022,8.5200,3,0.00,4.1748,2.8400
9432,408,930,03/12/2022,16/12/2022,28.4000,2,0.20,6.7450,14.0000
9433,427,1695,28/10/2022,21/11/2022,5.4720,6,0.20,1.8468,0.7120
9434,505,826,26/04/2022,29/04/2022,40.9680,3,0.20,13.8267,13.4560
9435,376,434,04/08/2022,18/08/2022,39.9600,4,0.00,10.3896,9.9900
9436,252,1415,02/02/2022,11/02/2022,13.7760,6,0.80,-22.0416,1.4960
9437,220,161,09/07/2022,23/07/2022,355.9600,2,0.00,103.2284,177.9800
9438,695,1495,06/10/2022,21/10/2022,89.9700,3,0.00,25.1916,29.9900
9439,777,207,02/08/2022,30/08/2022,22.7200,1,0.00,9.3152,22.7200
9440,137,981,06/02/2022,07/02/2022,27.1200,4,0.00,12.4752,6.7800
9441,788,519,04/09/2022,16/09/2022,892.3500,5,0.00,267.7050,178.4700
9442,578,442,07/05/2022,29/05/2022,383.6400,6,0.00,122.7648,63.9400
9443,42,1540,01/03/2022,15/03/2022,604.7520,6,0.20,37.7970,100.5920
9444,439,9,02/09/2022,08/09/2022,15.4200,2,0.00,6.9390,7.7100
9445,780,1653,06/07/2022,28/07/2022,43.9600,2,0.00,20.6612,21.9800
9446,564,1316,22/10/2022,08/11/2022,6.4800,1,0.00,3.1104,6.4800
9447,729,213,22/09/2022,03/10/2022,70.6860,1,0.30,-24.2352,70.3860
9448,314,1479,17/01/2022,29/01/2022,418.8000,2,0.40,-97.7200,209.0000
9449,525,530,27/08/2022,05/09/2022,113.7300,3,0.00,32.9817,37.9100
9450,99,1175,04/07/2022,28/07/2022,67.1940,1,0.70,-51.5154,66.4940
9451,165,99,17/04/2022,17/05/2022,1.1920,2,0.80,-2.0264,-0.2040
9452,130,1408,20/08/2022,04/09/2022,503.9600,4,0.00,125.9900,125.9900
9453,407,1391,11/08/2022,29/08/2022,33.5700,5,0.70,-25.7370,6.0140
9454,284,1011,05/11/2022,04/12/2022,154.9000,5,0.00,69.7050,30.9800
9455,489,1512,11/10/2022,26/10/2022,2.0320,1,0.60,-1.3208,1.4320
9456,39,224,27/04/2022,21/05/2022,31.9840,2,0.20,11.1944,15.7920
9457,487,79,24/08/2022,31/08/2022,17.8560,4,0.20,6.2496,4.2640
9458,544,1141,15/05/2022,13/06/2022,283.1400,4,0.10,72.3580,70.6850
9459,763,445,06/11/2022,05/12/2022,74.7600,3,0.00,34.3896,24.9200
9460,215,1336,24/08/2022,07/09/2022,435.1680,4,0.20,-59.8356,108.5920
9461,769,44,20/08/2022,31/08/2022,45.9800,2,0.00,19.7714,22.9900
9462,552,781,16/06/2022,25/06/2022,211.1680,4,0.20,23.7564,52.5920
9463,587,987,21/07/2022,17/08/2022,11.1200,4,0.00,5.4488,2.7800
9464,581,906,09/09/2022,19/09/2022,110.9800,1,0.00,15.5372,110.9800
9465,706,1551,25/06/2022,12/07/2022,37.1700,9,0.00,10.4076,4.1300
9466,30,1310,14/11/2022,25/11/2022,61.9600,2,0.00,27.8820,30.9800
9467,271,1561,13/09/2022,04/10/2022,39.0720,3,0.20,2.9304,12.8240
9468,290,783,10/07/2022,02/08/2022,6.5400,1,0.00,3.0084,6.5400
9469,280,1050,22/04/2022,22/05/2022,211.9600,2,0.00,42.3920,105.9800
9470,791,829,23/07/2022,19/08/2022,119.8330,1,0.15,-12.6882,119.6830
9471,397,14,23/03/2022,02/04/2022,50.9970,1,0.70,-40.7976,50.2970
9472,788,1400,11/08/2022,19/08/2022,6.6800,2,0.00,2.0040,3.3400
9473,45,772,08/01/2022,12/01/2022,1564.2900,13,0.00,406.7154,120.3300
9474,78,1005,09/05/2022,10/05/2022,12.8400,3,0.00,5.7780,4.2800
9475,768,690,20/02/2022,14/03/2022,51.9400,1,0.00,21.2954,51.9400
9476,587,1502,08/05/2022,12/05/2022,219.8000,5,0.20,24.7275,43.7600
9477,109,1301,30/04/2022,27/05/2022,34.8600,7,0.00,16.3842,4.9800
9478,310,407,21/06/2022,15/07/2022,518.2720,8,0.20,-97.1760,64.5840
9479,551,833,29/08/2022,02/09/2022,300.9300,5,0.30,-34.3920,59.8860
9480,755,525,21/12/2022,31/12/2022,431.9680,4,0.20,37.7972,107.7920
9481,7,93,13/10/2022,10/11/2022,56.8200,3,0.00,28.4100,18.9400
9482,517,604,26/07/2022,06/08/2022,119.9800,2,0.00,57.5904,59.9900
9483,425,269,25/08/2022,28/08/2022,287.9400,3,0.00,77.7438,95.9800
9484,200,1455,22/09/2022,27/09/2022,9.9600,5,0.60,-6.7230,1.3920
9485,587,900,14/09/2022,12/10/2022,1799.7500,5,0.00,539.9250,359.9500
9486,349,569,10/07/2022,25/07/2022,220.0640,4,0.20,55.0160,54.8160
9487,520,1836,19/10/2022,29/10/2022,6.3600,2,0.00,0.0636,3.1800
9488,536,4,01/10/2022,19/10/2022,191.5155,1,0.45,-76.6062,191.0655
9489,726,148,31/01/2022,15/02/2022,21.5680,2,0.20,1.6176,10.5840
9490,466,1144,25/01/2022,07/02/2022,37.6800,2,0.00,15.8256,18.8400
9491,30,1029,14/01/2022,30/01/2022,27.7200,9,0.00,13.3056,3.0800
9492,409,299,05/11/2022,09/11/2022,169.4500,5,0.00,42.3625,33.8900
9493,618,35,27/09/2022,11/10/2022,235.1880,2,0.40,-43.1178,117.1940
9494,42,907,23/04/2022,30/04/2022,63.9920,1,0.20,-7.1991,63.7920
9495,316,57,23/12/2022,15/01/2023,212.9400,3,0.00,25.5528,70.9800
9496,70,1137,11/10/2022,10/11/2022,1299.6600,2,0.00,350.9082,649.8300
9497,114,506,16/01/2022,31/01/2022,51.5200,4,0.00,1.5456,12.8800
9498,414,1112,05/01/2022,11/01/2022,9.8200,2,0.00,4.8118,4.9100
9499,442,751,28/07/2022,26/08/2022,22.6800,2,0.00,11.1132,11.3400
9500,17,1348,10/03/2022,30/03/2022,196.7760,3,0.20,14.7582,65.3920
9501,696,336,21/04/2022,27/04/2022,1488.4240,7,0.30,-297.6848,212.3320
9502,454,892,16/10/2022,29/10/2022,446.0680,4,0.30,0.0000,111.2170
9503,664,1453,20/11/2022,28/11/2022,24.9600,4,0.00,6.2400,6.2400
9504,249,1198,17/09/2022,04/10/2022,13.7760,3,0.20,4.4772,4.3920
9505,734,677,14/08/2022,10/09/2022,17.5440,3,0.20,5.9211,5.6480
9506,598,129,30/04/2022,30/05/2022,6.0800,1,0.00,3.0400,6.0800
9507,160,172,20/05/2022,29/05/2022,49.6320,4,0.20,3.7224,12.2080
9508,411,549,25/05/2022,18/06/2022,51.8400,8,0.00,25.4016,6.4800
9509,265,35,22/10/2022,05/11/2022,470.3760,3,0.20,52.9173,156.5920
9510,532,476,31/07/2022,04/08/2022,141.9600,2,0.00,35.4900,70.9800
9511,460,1248,26/09/2022,12/10/2022,2.4690,1,0.70,-1.8106,1.7690
9512,397,939,18/03/2022,25/03/2022,75.0400,8,0.00,36.0192,9.3800
9513,361,363,13/09/2022,26/09/2022,10.8600,2,0.00,5.3214,5.4300
9514,76,1759,06/08/2022,03/09/2022,437.4720,14,0.20,153.1152,31.0480
9515,291,413,22/12/2022,01/01/2023,28.4850,5,0.70,-20.8890,4.9970
9516,409,554,14/11/2022,07/12/2022,70.9700,5,0.80,-191.6190,13.3940
9517,765,634,26/12/2022,18/01/2023,149.3520,3,0.20,50.4063,49.5840
9518,196,869,20/06/2022,02/07/2022,27.7440,6,0.20,10.0572,4.4240
9519,632,542,26/12/2022,16/01/2023,392.9400,3,0.00,43.2234,130.9800
9520,549,294,15/01/2022,04/02/2022,90.0000,1,0.00,32.4000,90.0000
9521,296,672,17/11/2022,25/11/2022,8.6400,3,0.00,2.5056,2.8800
9522,252,1057,17/05/2022,29/05/2022,69.9800,2,0.00,4.8986,34.9900
9523,396,142,02/07/2022,04/07/2022,149.9700,3,0.00,5.9988,49.9900
9524,453,377,03/02/2022,24/02/2022,56.5600,4,0.00,14.7056,14.1400
9525,103,1081,22/06/2022,13/07/2022,61.9600,2,0.00,27.8820,30.9800
9526,169,1103,09/10/2022,13/10/2022,155.3400,6,0.00,55.9224,25.8900
9527,402,1747,28/07/2022,24/08/2022,273.5520,3,0.20,-13.6776,90.9840
9528,186,370,26/04/2022,01/05/2022,19.9800,1,0.00,9.3906,19.9800
9529,271,1325,21/09/2022,19/10/2022,49.6320,6,0.20,16.7508,8.0720
9530,221,743,06/07/2022,30/07/2022,6.2400,2,0.00,3.0576,3.1200
9531,446,1071,03/05/2022,09/05/2022,94.1920,7,0.80,-164.8360,12.6560
9532,583,31,09/04/2022,20/04/2022,53.9400,3,0.00,15.6426,17.9800
9533,797,372,07/06/2022,06/07/2022,470.1550,7,0.30,-13.4330,66.8650
9534,692,625,16/11/2022,23/11/2022,18.2800,2,0.00,9.1400,9.1400
9535,791,275,27/11/2022,18/12/2022,37.9400,2,0.00,18.2112,18.9700
9536,65,181,06/07/2022,27/07/2022,95.6800,8,0.00,26.7904,11.9600
9537,756,1637,30/12/2022,28/01/2023,25.8300,7,0.00,12.1401,3.6900
9538,331,130,30/07/2022,23/08/2022,20.0400,3,0.00,9.6192,6.6800
9539,210,933,21/12/2022,04/01/2023,17.4600,6,0.80,-30.5550,2.1100
9540,242,651,20/11/2022,15/12/2022,320.8800,6,0.00,93.0552,53.4800
9541,664,868,19/11/2022,15/12/2022,520.4640,2,0.30,-14.8704,259.9320
9542,490,1446,28/05/2022,15/06/2022,128.1240,2,0.10,24.2012,63.9620
9543,516,1216,17/12/2022,19/12/2022,19.2960,3,0.20,6.0300,6.2320
9544,52,517,11/11/2022,27/11/2022,575.9280,9,0.20,57.5928,63.7920
9545,243,913,19/06/2022,01/07/2022,92.9600,2,0.20,31.3740,46.2800
9546,327,1531,03/12/2022,26/12/2022,18.0000,1,0.00,3.2400,18.0000
9547,10,641,29/06/2022,07/07/2022,18.9700,1,0.00,9.1056,18.9700
9548,392,765,16/08/2022,02/09/2022,258.4800,2,0.20,-3.2310,129.0400
9549,68,777,22/02/2022,12/03/2022,17.7120,3,0.20,6.4206,5.7040
9550,544,1714,04/02/2022,14/02/2022,41.0400,6,0.00,11.0808,6.8400
9551,198,213,23/02/2022,22/03/2022,70.6860,1,0.30,-24.2352,70.3860
9552,225,1249,07/12/2022,22/12/2022,45.6800,2,0.00,21.0128,22.8400
9553,797,1440,06/01/2022,21/01/2022,14.8800,2,0.00,3.7200,7.4400
9554,45,352,18/08/2022,31/08/2022,6.3160,1,0.80,-10.4214,5.5160
9555,788,326,17/04/2022,21/04/2022,47.1200,8,0.00,20.7328,5.8900
9556,589,638,03/06/2022,08/06/2022,310.7440,4,0.30,-26.6352,77.3860
9557,402,882,27/09/2022,07/10/2022,5.6800,2,0.00,1.7608,2.8400
9558,533,150,02/01/2022,10/01/2022,21.9300,3,0.00,10.3071,7.3100
9559,325,106,11/03/2022,27/03/2022,8.2600,2,0.00,3.7996,4.1300
9560,155,164,19/05/2022,27/05/2022,310.6880,7,0.20,108.7408,44.1840
9561,156,1698,23/05/2022,02/06/2022,254.0580,3,0.30,-32.6646,84.3860
9562,733,89,12/04/2022,16/04/2022,41.4720,8,0.20,14.5152,4.9840
9563,479,413,03/10/2022,26/10/2022,39.8790,7,0.70,-29.2446,4.9970
9564,488,796,08/04/2022,16/04/2022,108.4000,5,0.60,-105.6900,21.0800
9565,83,450,29/04/2022,09/05/2022,13.3440,6,0.20,1.0008,2.0240
9566,310,963,21/02/2022,07/03/2022,9.4500,5,0.00,0.1890,1.8900
9567,176,301,17/09/2022,28/09/2022,62.6500,5,0.00,29.4455,12.5300
9568,67,1183,21/04/2022,28/04/2022,69.8880,7,0.70,-46.5920,9.2840
9569,742,1696,18/01/2022,10/02/2022,10.5000,5,0.00,2.9400,2.1000
9570,14,1318,22/07/2022,21/08/2022,1619.9100,9,0.00,97.1946,179.9900
9571,383,300,20/12/2022,28/12/2022,449.5680,2,0.20,-73.0548,224.5840
9572,106,1056,30/10/2022,01/11/2022,629.9500,5,0.00,176.3860,125.9900
9573,172,1249,13/07/2022,14/07/2022,45.6800,2,0.00,21.0128,22.8400
9574,3,1800,08/08/2022,01/09/2022,1.3920,2,0.80,-3.7584,-0.1040
9575,564,1675,08/10/2022,05/11/2022,781.8640,10,0.32,-137.9760,77.8664
9576,140,867,23/02/2022,15/03/2022,222.3840,2,0.20,16.6788,110.9920
9577,622,1319,27/04/2022,28/04/2022,321.5680,2,0.20,-16.0784,160.5840
9578,159,53,01/07/2022,07/07/2022,15.2600,7,0.00,6.2566,2.1800
9579,413,867,27/04/2022,07/05/2022,833.9400,6,0.00,216.8244,138.9900
9580,467,855,11/06/2022,29/06/2022,32.4000,5,0.00,15.5520,6.4800
9581,336,1049,01/01/2022,28/01/2022,13.3440,2,0.20,1.0008,6.4720
9582,758,1746,23/09/2022,19/10/2022,353.8800,6,0.00,17.6940,58.9800
9583,480,829,02/04/2022,11/04/2022,119.8330,1,0.15,-12.6882,119.6830
9584,548,654,15/04/2022,28/04/2022,3.1680,3,0.70,-2.4288,0.3560
9585,107,43,18/01/2022,05/02/2022,418.3200,7,0.00,117.1296,59.7600
9586,728,1033,21/04/2022,07/05/2022,70.9800,1,0.00,3.5490,70.9800
9587,60,1705,12/02/2022,06/03/2022,116.9800,2,0.00,29.2450,58.4900
9588,469,315,05/11/2022,17/11/2022,29.4720,3,0.20,9.9468,9.6240
9589,464,238,08/07/2022,16/07/2022,8.7600,2,0.00,4.2048,4.3800
9590,397,1021,03/12/2022,23/12/2022,7.3000,2,0.00,3.4310,3.6500
9591,725,1107,02/11/2022,06/11/2022,1145.6000,4,0.20,100.2400,286.2000
9592,693,415,17/02/2022,19/03/2022,146.7600,3,0.00,38.1576,48.9200
9593,601,1769,09/01/2022,28/01/2022,465.1600,2,0.00,120.9416,232.5800
9594,262,1509,06/02/2022,18/02/2022,539.9640,6,0.40,-107.9928,89.5940
9595,191,205,19/08/2022,01/09/2022,13.9600,4,0.00,6.4216,3.4900
9596,735,1798,21/06/2022,04/07/2022,1091.9300,7,0.00,272.9825,155.9900
9597,723,181,21/10/2022,24/10/2022,83.7200,7,0.00,23.4416,11.9600
9598,66,949,16/02/2022,26/02/2022,63.6860,1,0.30,-9.0980,63.3860
9599,342,255,18/08/2022,16/09/2022,24.8800,2,0.00,6.9664,12.4400
9600,637,1287,29/07/2022,17/08/2022,389.9700,3,0.00,132.5898,129.9900
9601,362,519,05/10/2022,31/10/2022,142.7760,1,0.20,17.8470,142.5760
9602,256,540,01/07/2022,20/07/2022,225.5760,3,0.20,22.5576,74.9920
9603,751,31,03/07/2022,13/07/2022,35.9600,2,0.00,10.4284,17.9800
9604,725,619,25/11/2022,16/12/2022,101.8800,6,0.00,50.9400,16.9800
9605,180,127,25/12/2022,10/01/2023,23.9880,2,0.40,-4.7976,11.5940
9606,645,624,10/11/2022,26/11/2022,866.6460,3,0.10,173.3292,288.7820
9607,201,1,21/08/2022,04/09/2022,130.9800,2,0.50,-89.0664,64.9900
9608,341,347,30/01/2022,15/02/2022,13.1200,4,0.00,4.3296,3.2800
9609,229,2,06/06/2022,11/06/2022,390.3680,2,0.20,48.7960,194.9840
9610,13,458,04/01/2022,20/01/2022,68.6000,4,0.00,18.5220,17.1500
9611,386,172,02/10/2022,15/10/2022,49.6320,4,0.20,3.7224,12.2080
9612,139,1574,07/03/2022,20/03/2022,194.2500,2,0.30,-38.8500,96.8250
9613,622,1128,23/11/2022,04/12/2022,5.9040,2,0.20,1.9926,2.7520
9614,519,1006,06/05/2022,16/05/2022,177.0000,3,0.00,30.0900,59.0000
9615,178,165,20/08/2022,15/09/2022,255.1080,6,0.30,-18.2220,42.2180
9616,515,1110,02/12/2022,12/12/2022,183.9680,2,0.20,-25.2956,91.7840
9617,628,1130,03/02/2022,24/02/2022,378.0000,2,0.00,136.0800,189.0000
9618,88,1515,25/06/2022,24/07/2022,203.5200,3,0.00,54.9504,67.8400
9619,123,1163,05/08/2022,14/08/2022,896.9900,1,0.00,421.5853,896.9900
9620,157,1216,25/01/2022,18/02/2022,7.2360,3,0.70,-6.0300,1.7120
9621,158,281,17/12/2022,18/12/2022,12.1280,4,0.80,-20.6176,2.2320
9622,380,1639,17/12/2022,16/01/2023,10.9840,2,0.60,-7.9634,4.8920
9623,155,1262,07/04/2022,02/05/2022,105.9600,4,0.00,29.6688,26.4900
9624,241,810,04/08/2022,01/09/2022,245.9800,2,0.00,27.0578,122.9900
9625,255,222,14/03/2022,24/03/2022,335.7440,2,0.20,25.1808,167.6720
9626,182,1395,27/10/2022,30/10/2022,10.0480,4,0.20,3.1400,2.3120
9627,617,905,25/07/2022,13/08/2022,112.1200,5,0.20,42.0450,22.2240
9628,303,529,14/01/2022,27/01/2022,13.4280,3,0.70,-11.1900,3.7760
9629,633,114,19/06/2022,14/07/2022,65.2320,3,0.20,22.0158,21.5440
9630,352,501,23/07/2022,13/08/2022,2.9700,1,0.40,-0.6435,2.5700
9631,761,515,24/12/2022,28/12/2022,122.9100,3,0.00,34.4148,40.9700
9632,634,1803,15/11/2022,20/11/2022,26.4240,9,0.20,9.5787,2.7360
9633,124,93,17/03/2022,18/03/2022,18.9400,1,0.00,9.4700,18.9400
9634,693,1353,22/09/2022,29/09/2022,776.8500,5,0.40,-181.2650,154.9700
9635,608,394,15/08/2022,17/08/2022,236.5000,10,0.00,68.5850,23.6500
9636,705,94,24/10/2022,03/11/2022,68.9500,5,0.00,28.9590,13.7900
9637,251,965,30/03/2022,18/04/2022,167.9600,2,0.00,78.9412,83.9800
9638,246,124,02/10/2022,15/10/2022,348.5600,8,0.00,104.5680,43.5700
9639,533,967,10/07/2022,19/07/2022,66.6450,3,0.50,-42.6528,21.7150
9640,195,141,14/05/2022,29/05/2022,69.9000,2,0.00,18.8730,34.9500
9641,189,284,20/11/2022,16/12/2022,14.1900,3,0.00,5.5341,4.7300
9642,168,352,02/04/2022,25/04/2022,6.3160,1,0.80,-10.4214,5.5160
9643,734,1517,08/05/2022,01/06/2022,161.2800,2,0.20,12.0960,80.4400
9644,741,647,28/03/2022,22/04/2022,53.9700,3,0.00,15.1116,17.9900
9645,427,800,31/10/2022,01/11/2022,4.4160,3,0.20,1.6008,1.2720
9646,704,299,10/06/2022,30/06/2022,54.2240,2,0.20,3.3890,26.9120
9647,571,1785,10/03/2022,01/04/2022,369.1600,11,0.20,32.3015,33.3600
9648,716,513,07/11/2022,22/11/2022,42.0480,9,0.20,5.2560,4.4720
9649,283,298,28/01/2022,05/02/2022,161.6100,1,0.00,42.0186,161.6100
9650,387,79,18/05/2022,31/05/2022,13.3920,8,0.70,-9.8208,0.9740
9651,799,701,21/08/2022,10/09/2022,41.8800,6,0.00,0.8376,6.9800
9652,376,700,22/01/2022,12/02/2022,5.2290,3,0.70,-4.1832,1.0430
9653,3,759,29/04/2022,04/05/2022,931.1760,3,0.20,314.2719,310.1920
9654,206,1153,14/08/2022,23/08/2022,41.4720,8,0.20,14.5152,4.9840
9655,259,1184,13/01/2022,05/02/2022,23.9200,4,0.00,4.0664,5.9800
9656,792,525,05/04/2022,26/04/2022,323.9760,3,0.20,28.3479,107.7920
9657,518,1198,04/11/2022,04/12/2022,2.2960,2,0.80,-3.9032,0.3480
9658,524,720,20/03/2022,18/04/2022,32.4800,2,0.00,4.8720,16.2400
9659,632,342,27/01/2022,18/02/2022,104.7500,5,0.00,21.9975,20.9500
9660,469,1002,24/07/2022,23/08/2022,19.4400,3,0.00,9.3312,6.4800
9661,603,25,25/11/2022,06/12/2022,43.6800,6,0.00,21.4032,7.2800
9662,194,1825,11/11/2022,03/12/2022,24.5880,3,0.80,-67.6170,7.3960
9663,130,1420,24/09/2022,22/10/2022,59.9700,3,0.00,0.0000,19.9900
9664,380,538,21/01/2022,01/02/2022,405.6400,4,0.00,12.1692,101.4100
9665,5,236,05/08/2022,10/08/2022,47.5300,7,0.00,16.1602,6.7900
9666,394,1564,02/01/2022,26/01/2022,439.9920,1,0.20,164.9970,439.7920
9667,182,113,08/04/2022,07/05/2022,23.9760,3,0.20,7.4925,7.7920
9668,47,285,04/04/2022,04/05/2022,2888.1270,11,0.10,609.7157,262.4570
9669,138,1489,26/04/2022,04/05/2022,111.1040,7,0.20,8.3328,15.6720
9670,271,406,14/03/2022,25/03/2022,111.7900,7,0.00,43.5981,15.9700
9671,600,1469,08/12/2022,03/01/2023,104.9700,3,0.00,7.3479,34.9900
9672,318,1050,20/12/2022,06/01/2023,211.9600,2,0.00,42.3920,105.9800
9673,66,59,13/06/2022,02/07/2022,36.3600,3,0.20,12.2715,11.9200
9674,120,867,11/02/2022,02/03/2022,333.5760,3,0.20,25.0182,110.9920
9675,609,612,14/04/2022,23/04/2022,71.9520,6,0.20,5.3964,11.7920
9676,759,337,01/05/2022,29/05/2022,69.2160,6,0.20,11.2476,11.3360
9677,147,620,21/04/2022,16/05/2022,431.1600,5,0.20,107.7900,86.0320
9678,7,316,23/07/2022,01/08/2022,2.2860,3,0.80,-3.6576,-0.0380
9679,479,743,09/03/2022,17/03/2022,3.7440,4,0.70,-2.6208,0.2360
9680,134,84,16/10/2022,14/11/2022,634.1160,6,0.30,-172.1172,105.3860
9681,231,1512,09/08/2022,05/09/2022,20.3200,4,0.00,6.9088,5.0800
9682,754,1147,16/02/2022,19/02/2022,244.5500,5,0.00,114.9385,48.9100
9683,426,509,24/05/2022,01/06/2022,629.1840,8,0.20,228.0792,78.4480
9684,564,1414,09/10/2022,27/10/2022,5.5440,7,0.20,1.6632,0.5920
